"","RND","HSD","EA","HH","ID","HHID","HHID.rnd","Plate","Sample.identifier","Row","Column","Well","MolSpecies","Expected.species","kdr","N1575Y","Cyp4j5","Coeae1d","Pfal.score","OVM.score","Pfal","OVM","X2La","Cyp6p4","ZZB","Cyp6aa","Cyp6aa_Dup","lat","lon","survey","LLIN.intend","LLIN.actual","Net.intend","Net.actual","Wave","Location","subregions","wgs.sample.id","species"
"3216",4,84,4,107,4,408404107,8404107,41,72,"F",12,"12F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.784625,33.38111,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408404107004","An. funestus"
"3217",4,85,1,30,1,408501030,8501030,41,84,"G",12,"12G","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.379054,33.98256,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","408501030001","An. funestus"
"3218",4,85,1,30,2,408501030,8501030,41,96,"H",12,"12H","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.379054,33.98256,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","408501030002","An. funestus"
"3219",4,52,5,26,9,405205026,5205026,42,1,"A",1,"1A","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026009","An. gambiae"
"3220",4,52,5,26,10,405205026,5205026,42,13,"B",1,"1B","S","GA","SS","NN","LF","SR",3,0,1,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026010","An. gambiae"
"3221",4,52,5,26,11,405205026,5205026,42,25,"C",1,"1C","S","GA","LS","NN","FF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026011","An. gambiae"
"3222",4,52,5,26,12,405205026,5205026,42,37,"D",1,"1D","S","GA","SS","NN","LL","SS",0,0,0,0,"II","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026012","An. gambiae"
"3223",4,52,5,26,13,405205026,5205026,42,49,"E",1,"1E","S","GA","FS","NN","LL","SR",2,0,1,0,NA,"MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026013","An. gambiae"
"3224",4,52,5,26,14,405205026,5205026,42,61,"F",1,"1F","S","GA","SS","NN","LF","SR",1,0,0,0,"II","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026014","An. gambiae"
"3225",4,52,5,26,15,405205026,5205026,42,73,"G",1,"1G","S","GA","FS","NN","LL","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026015","An. gambiae"
"3226",4,52,5,26,16,405205026,5205026,42,85,"H",1,"1H","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026016","An. gambiae"
"3227",4,52,5,26,17,405205026,5205026,42,2,"A",2,"2A","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","IM","ZL","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026017","An. gambiae"
"3228",4,52,5,26,18,405205026,5205026,42,14,"B",2,"2B","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026018","An. gambiae"
"3229",4,52,5,26,19,405205026,5205026,42,26,"C",2,"2C","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026019","An. gambiae"
"3230",4,52,5,26,20,405205026,5205026,42,38,"D",2,"2D","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026020","An. gambiae"
"3231",4,52,5,26,21,405205026,5205026,42,50,"E",2,"2E","S","GA","FS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026021","An. gambiae"
"3232",4,52,5,26,22,405205026,5205026,42,62,"F",2,"2F","S","GA","FS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026022","An. gambiae"
"3233",4,52,5,26,23,405205026,5205026,42,74,"G",2,"2G","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026023","An. gambiae"
"3234",4,52,5,26,24,405205026,5205026,42,86,"H",2,"2H","S","GA","SS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026024","An. gambiae"
"3235",4,52,5,26,25,405205026,5205026,42,3,"A",3,"3A","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026025","An. gambiae"
"3236",4,52,5,26,26,405205026,5205026,42,15,"B",3,"3B","S","GA","SS","NN","LF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026026","An. gambiae"
"3237",4,52,5,26,27,405205026,5205026,42,27,"C",3,"3C","S","GA","SS","NN","FF","SR",1,0,0,0,"SS","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026027","An. gambiae"
"3238",4,52,5,26,28,405205026,5205026,42,39,"D",3,"3D","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026028","An. gambiae"
"3239",4,52,5,26,29,405205026,5205026,42,51,"E",3,"3E","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",1.011197,31.333,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",4,"West","Mid-Western","405205026029","An. gambiae"
"3240",4,68,9,5,1,406809005,6809005,42,63,"F",3,"3F","S","GA","FF","NN","FF","SS",0,0,0,0,"SS","IM","ZL","DN","Dup",2.331687,33.77267,"18 months","PBO LLIN","PBO LLIN","OlysetPlus","OlysetPlus",2,"East","Mid-Eastern","406809005001","An. gambiae"
"3241",4,69,4,17,1,406904017,6904017,42,75,"G",3,"3G","S","GA","SS","NN","FF","SS",1,0,0,0,"SS","MM","ZZ","DD","Dup",0.396288,33.90891,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406904017001","An. gambiae"
"3242",4,69,4,17,3,406904017,6904017,42,87,"H",3,"3H","S","FU","SS","NN","LF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.396288,33.90891,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406904017003","An. gambiae"
"3243",4,69,5,147,1,406905147,6905147,42,4,"A",4,"4A","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147001","An. gambiae"
"3244",4,69,5,147,2,406905147,6905147,42,16,"B",4,"4B","S","GA","SS","NN","LL","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147002","An. gambiae"
"3245",4,69,5,147,4,406905147,6905147,42,28,"C",4,"4C","S","GA","SS","NN",NA,"SR",0,0,0,0,"SI","MM","ZZ","DN","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147004","An. gambiae"
"3246",4,69,5,147,5,406905147,6905147,42,40,"D",4,"4D","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147005","An. gambiae"
"3247",4,69,5,147,6,406905147,6905147,42,52,"E",4,"4E","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DN","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147006","An. gambiae"
"3248",4,69,5,147,7,406905147,6905147,42,64,"F",4,"4F","S","AO","SS","NN","FF","RR",0,0,0,0,"SS","II","LL","NN","WT",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147007","An. gambiae"
"3249",4,69,5,147,8,406905147,6905147,42,76,"G",4,"4G","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147008","An. gambiae"
"3250",4,69,5,147,9,406905147,6905147,42,88,"H",4,"4H","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147009","An. gambiae"
"3251",4,69,5,147,10,406905147,6905147,42,5,"A",5,"5A","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.325649,33.84539,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406905147010","An. gambiae"
"3252",4,69,6,168,1,406906168,6906168,42,17,"B",5,"5B","S","GA","SS","NN","LL","RR",0,0,0,0,"SI","IM","ZL","DN","Dup",0.271201,33.8445,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406906168001","An. gambiae"
"3253",4,69,6,168,2,406906168,6906168,42,29,"C",5,"5C","S","GA","SS","NN","LF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.271201,33.8445,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406906168002","An. gambiae"
"3254",4,69,6,168,3,406906168,6906168,42,41,"D",5,"5D","S","GA","SS","NN","LF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.271201,33.8445,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406906168003","An. gambiae"
"3255",4,69,6,168,4,406906168,6906168,42,53,"E",5,"5E","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.271201,33.8445,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","406906168004","An. gambiae"
"3256",4,70,4,17,2,407004017,7004017,42,65,"F",5,"5F","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",1.636787,33.58098,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","407004017002","An. arabiensis"
"3257",4,70,5,103,1,407005103,7005103,42,77,"G",5,"5G","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.854396,33.56716,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","407005103001","An. funestus"
"3258",4,71,9,141,1,407109141,7109141,42,89,"H",5,"5H","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.712254,33.59564,"18 months","Non-PBO LLIN","Non-PBO LLIN","Olyset","Olyset",2,"East","Mid-Eastern","407109141001","An. funestus"
"3259",4,72,4,64,1,407204064,7204064,42,6,"A",6,"6A","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.639398,33.32601,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","407204064001","An. gambiae"
"3260",4,74,3,71,1,407403071,7403071,42,18,"B",6,"6B","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.642555,33.10278,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407403071001","An. gambiae"
"3261",4,74,3,71,2,407403071,7403071,42,30,"C",6,"6C","S","GA","SS","NN","FF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.642555,33.10278,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407403071002","An. gambiae"
"3262",4,74,3,71,3,407403071,7403071,42,42,"D",6,"6D","S","GA","SS","NN","LF","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.642555,33.10278,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407403071003","An. gambiae"
"3263",4,74,5,63,1,407405063,7405063,42,54,"E",6,"6E","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063001","An. gambiae"
"3264",4,74,5,63,2,407405063,7405063,42,66,"F",6,"6F","S","GA","FS","NN","LL","SR",1,0,0,0,"II","IM","ZL","DN","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063002","An. gambiae"
"3265",4,74,5,63,3,407405063,7405063,42,78,"G",6,"6G","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063003","An. funestus"
"3266",4,74,5,63,4,407405063,7405063,42,90,"H",6,"6H","FUN","GA",NA,NA,NA,NA,0,0,0,0,NA,"MM",NA,NA,NA,0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063004","An. funestus"
"3267",4,74,5,63,5,407405063,7405063,42,7,"A",7,"7A","S","GA","SS","NN","LF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063005","An. gambiae"
"3268",4,74,5,63,6,407405063,7405063,42,19,"B",7,"7B","S","GA","SS","NN","FF","RR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063006","An. gambiae"
"3269",4,74,5,63,7,407405063,7405063,42,31,"C",7,"7C","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063007","An. gambiae"
"3270",4,74,5,63,8,407405063,7405063,42,43,"D",7,"7D","S","GA","LS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063008","An. gambiae"
"3271",4,74,5,63,9,407405063,7405063,42,55,"E",7,"7E","S","GA","SS","NN","LL","RR",0,0,0,0,"II","IM","ZL","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063009","An. gambiae"
"3272",4,74,5,63,11,407405063,7405063,42,67,"F",7,"7F","S","GA","SS","NN","FF","SS",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063011","An. gambiae"
"3273",4,74,5,63,12,407405063,7405063,42,79,"G",7,"7G","S","GA","SS","NN","FF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063012","An. gambiae"
"3274",4,74,5,63,13,407405063,7405063,42,91,"H",7,"7H","S","GA","SS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063013","An. gambiae"
"3275",4,74,5,63,15,407405063,7405063,42,8,"A",8,"8A","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","IM","ZL","DN","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063015","An. gambiae"
"3276",4,74,5,63,16,407405063,7405063,42,20,"B",8,"8B","S","GA","SS","NN","FF","SR",2,1,1,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063016","An. gambiae"
"3277",4,74,5,63,17,407405063,7405063,42,32,"C",8,"8C","S","GA","SS","NN","FF","SR",0,0,0,0,"SS","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063017","An. gambiae"
"3278",4,74,5,63,18,407405063,7405063,42,44,"D",8,"8D","S","GA","SS","NN","LL","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.572067,33.11189,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407405063018","An. gambiae"
"3279",4,74,6,139,1,407406139,7406139,42,56,"E",8,"8E","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DN","Dup",0.605855,33.19302,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407406139001","An. gambiae"
"3280",4,74,9,15,1,407409015,7409015,42,68,"F",8,"8F","S","GA","SS","NN","LF","SR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.673839,33.20687,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407409015001","An. gambiae"
"3281",4,74,9,15,2,407409015,7409015,42,80,"G",8,"8G","AR","GA","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",0.673839,33.20687,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407409015002","An. arabiensis"
"3282",4,74,9,15,3,407409015,7409015,42,92,"H",8,"8H","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.673839,33.20687,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","407409015003","An. gambiae"
"3283",4,75,10,68,1,407510068,7510068,42,9,"A",9,"9A","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",0.816409,33.18388,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","407510068001","An. arabiensis"
"3284",4,79,4,46,1,407904046,7904046,43,14,"B",2,"2B","S","GA","SS","NN","LF","SS",4,1,1,0,"SI","IM","ZL","DN","Dup",0.422047,33.97918,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407904046001","An. gambiae"
"3285",4,79,4,46,2,407904046,7904046,43,26,"C",2,"2C","S","GA","SS","NN","LF","SR",0,0,0,0,"SS","IM","ZL","DN","Dup",0.422047,33.97918,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407904046002","An. gambiae"
"3286",4,79,7,106,1,407907106,7907106,43,38,"D",2,"2D","AR","GA","LL","NN","FF","RR",0,0,0,0,"SS","II","LL","NN","WT",0.382469,34.05141,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407907106001","An. arabiensis"
"3287",4,79,7,106,2,407907106,7907106,43,50,"E",2,"2E","AR","GA","LL","NN","FF","RR",0,0,0,0,"SS","II","LL","NN","WT",0.382469,34.05141,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407907106002","An. arabiensis"
"3288",4,79,8,168,1,407908168,7908168,43,62,"F",2,"2F","S","GA","SS","NN","LF","SR",1,0,0,0,"SS","MM","ZZ","DD","Dup",0.39856,34.08209,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407908168001","An. gambiae"
"3289",4,79,8,168,2,407908168,7908168,43,74,"G",2,"2G","S","GA","SS","NN","LL","SS",0,0,0,0,"II","MM","ZZ","DD","Dup",0.39856,34.08209,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407908168002","An. gambiae"
"3290",4,79,8,168,3,407908168,7908168,43,86,"H",2,"2H","S","GA","SS","NN","LF","RR",1,0,0,0,"SS","IM","ZL","DN","Dup",0.39856,34.08209,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407908168003","An. gambiae"
"3291",4,79,9,33,1,407909033,7909033,43,3,"A",3,"3A","S","GA","SS","NN","FF","RR",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.498228,34.07814,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407909033001","An. gambiae"
"3292",4,79,9,33,2,407909033,7909033,43,15,"B",3,"3B","S","GA","SS","NN","FF","SS",0,0,0,0,"SI","MM","ZZ","DD","Dup",0.498228,34.07814,"18 months","PBO LLIN","Non-PBO LLIN","OlysetPlus","PermaNet-2",3,"East","North Eastern","407909033002","An. gambiae"
"3293",4,80,2,65,1,408002065,8002065,43,27,"C",3,"3C","AR","FU","LL","NN",NA,"SS",0,0,0,0,"SS","II","LL","NN","WT",0.6674529,33.61696,"18 months","PBO LLIN","PBO LLIN","OlysetPlus","OlysetPlus",3,"East","East Central","408002065001","An. arabiensis"
"3294",4,81,8,139,1,408108139,8108139,43,39,"D",3,"3D","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",0.625045,33.48245,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408108139001","An. arabiensis"
"3295",4,82,2,10,1,408202010,8202010,43,51,"E",3,"3E","AR","GA","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",0.5837399,33.44219,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408202010001","An. arabiensis"
"3296",4,82,3,107,1,408203107,8203107,43,63,"F",3,"3F","S","FU","FS","NN","FF","SS",1,0,0,0,"SS","MM","ZZ","DD","Dup",0.768957,33.40108,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408203107001","An. gambiae"
"3297",4,82,9,12,1,408209012,8209012,43,75,"G",3,"3G","AR","FU","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",0.606369,33.53054,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408209012001","An. arabiensis"
"3298",4,83,10,84,1,408310084,8310084,43,87,"H",3,"3H","S","GA","SS","NN","LL","SR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.691114,33.4381,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","408310084001","An. gambiae"
"3299",4,84,1,37,1,408401037,8401037,43,4,"A",4,"4A","S","GA","SS","NN","LL","RR",0,0,0,0,"II","MM","ZZ","DD","Dup",0.7126361,33.41896,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408401037001","An. gambiae"
"3300",4,84,1,37,2,408401037,8401037,43,16,"B",4,"4B","AR","FU","LS","NN","FF","SS",0,0,0,0,"SS","II","ZL","NN","WT",0.7126361,33.41896,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408401037002","An. arabiensis"
"3301",4,84,2,55,4,408402055,8402055,43,28,"C",4,"4C","AR","GA","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",0.877879,33.33231,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408402055004","An. arabiensis"
"3302",4,84,2,55,5,408402055,8402055,43,40,"D",4,"4D","S","GA","SS","NN","LF","SS",0,0,0,0,"SI","IM","ZL","DN","Dup",0.877879,33.33231,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408402055005","An. gambiae"
"3303",4,84,4,107,5,408404107,8404107,43,52,"E",4,"4E","AR","GA","LL","NN","FF","SR",0,0,0,0,"SS","II","LL","NN","WT",0.784625,33.38111,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408404107005","An. arabiensis"
"3304",4,84,4,107,6,408404107,8404107,43,64,"F",4,"4F","AR","GA","LL","NN","FF","SS",0,0,0,0,"SS","II","LL","NN","WT",0.784625,33.38111,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","408404107006","An. arabiensis"
