sample_id,partner_sample_id_x,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,terms_of_use_expiry_date,terms_of_use_url,unrestricted_use,mean_cov,median_cov,modal_cov,mean_cov_2L,median_cov_2L,mode_cov_2L,mean_cov_2R,median_cov_2R,mode_cov_2R,mean_cov_3L,median_cov_3L,mode_cov_3L,mean_cov_3R,median_cov_3R,mode_cov_3R,mean_cov_X,median_cov_X,mode_cov_X,frac_gen_cov,divergence,contam_pct,contam_LLR,aim_species_fraction_arab,aim_species_fraction_colu,aim_species_fraction_colu_no2l,aim_species_gambcolu_arabiensis,aim_species_gambiae_coluzzii,aim_species,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,partner_sample_id_y,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4j5,Coeae1d,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6p4,ZZB,Cyp6aa,Cyp6aa_Dup,lat,lon,survey,LLIN.intend,llin_actual,Net.intend,Net.actual,Wave,Location,subregions,species,control_phase,partner_sample_id
VBS64446-6645STDY13043146,107505033003.000,Martin Donnelly,Uganda,7505,2017,5,0.912,33.19,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,30.99,31,31,30.97,31,31,31.44,31,32,29.91,30,30,30.59,30,31,32.61,31,31,0.94,0.02194,3.38,6684.548,0.002,0.013,0.013,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107505033003,1.0,75.0,5.0,33.0,3.0,107505033.0,7505033.0,4.0,29.0,C,5.0,5C,S,GA,SS,NN,FF,SS,1.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.91019,33.18833,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107505033003
VBS64447-6645STDY13043147,107505033001.000,Martin Donnelly,Uganda,7505,2017,5,0.912,33.19,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.24,31,32,31.3,31,32,31.57,32,32,30.61,31,31,30.8,31,32,32.35,32,32,0.938,0.02199,0.337,152.808,0.003,0.011,0.012,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107505033001,1.0,75.0,5.0,33.0,1.0,107505033.0,7505033.0,4.0,41.0,D,5.0,5D,S,GA,SS,NN,FF,RR,3.0,1.0,1.0,0.0,SS,MM,ZZ,DD,Dup,0.91019,33.18833,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107505033001
VBS64448-6645STDY13043148,107509039002.000,Martin Donnelly,Uganda,7509,2017,5,0.977,33.271,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,35.46,36,36,35.48,36,36,35.99,37,37,34.43,35,36,35.15,35,36,36.54,36,36,0.94,0.02203,0.839,912.729,0.004,0.014,0.015,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107509039002,1.0,75.0,9.0,39.0,2.0,107509039.0,7509039.0,4.0,53.0,E,5.0,5E,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.976606,33.27044,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107509039002
VBS64449-6645STDY13043149,107509039003.000,Martin Donnelly,Uganda,7509,2017,5,0.977,33.271,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,29.17,29,29,29.19,29,29,29.44,30,30,28.44,28,29,28.94,29,29,30.22,29,29,0.941,0.02112,0.463,218.99,0.005,0.012,0.014,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107509039003,1.0,75.0,9.0,39.0,3.0,107509039.0,7509039.0,4.0,65.0,F,5.0,5F,S,GA,LS,NN,LF,SS,1.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.976606,33.27044,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107509039003
VBS64450-6645STDY13043150,107509039004.000,Martin Donnelly,Uganda,7509,2017,5,0.977,33.271,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,37.62,38,39,37.64,38,39,37.97,39,40,36.8,37,38,37.31,38,39,38.8,38,39,0.943,0.02116,0.411,259.433,0.003,0.01,0.01,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107509039004,1.0,75.0,9.0,39.0,4.0,107509039.0,7509039.0,4.0,77.0,G,5.0,5G,S,GA,SS,NN,LF,RR,3.0,1.0,1.0,0.0,SS,MM,ZZ,DD,Dup,0.976606,33.27044,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107509039004
VBS64451-6645STDY13043151,107509039001.000,Martin Donnelly,Uganda,7509,2017,5,0.977,33.271,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.43,32,32,31.48,32,32,31.8,32,33,30.65,31,32,31.14,31,32,32.42,32,32,0.941,0.02127,0.5,289.283,0.003,0.018,0.019,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kamuli,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Kamuli_gamb_2017,UG-E_Kamuli_gamb_2017_05,UG-E_Kamuli_gamb_2017_Q2,107509039001,1.0,75.0,9.0,39.0,1.0,107509039.0,7509039.0,4.0,89.0,H,5.0,5H,S,GA,SS,NN,LL,SR,1.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.976606,33.27044,baseline,PBO LLIN,PBO LLIN,PermaNet-3,PermaNet-3,3.0,East,East Central,An. gambiae,pre,107509039001
VBS64453-6645STDY13043153,108004014015.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,32.42,33,33,32.83,33,33,32.62,33,34,31.65,32,33,32.06,32,33,33.18,32,33,0.942,0.02026,0.374,175.877,0.003,0.014,0.017,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014015,1.0,80.0,4.0,14.0,15.0,108004014.0,8004014.0,4.0,18.0,B,6.0,6B,S,GA,SS,NN,LL,SR,4.0,0.0,1.0,0.0,II,MM,ZZ,DD,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014015
VBS64454-6645STDY13043154,108004014046.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,34.96,35,36,35.1,35,36,35.16,36,36,34.31,35,36,34.73,35,36,35.76,35,35,0.942,0.02115,0.474,294.516,0.003,0.014,0.013,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014046,1.0,80.0,4.0,14.0,46.0,108004014.0,8004014.0,4.0,30.0,C,6.0,6C,S,GA,SS,NN,LL,SR,0.0,0.0,0.0,0.0,SI,IM,ZZ,DN,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014046
VBS64455-6645STDY13043155,108004014003.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,35.38,36,36,35.39,36,36,35.75,36,37,34.53,35,36,35.08,35,36,36.5,36,36,0.94,0.02196,0.331,172.534,0.004,0.018,0.019,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014003,1.0,80.0,4.0,14.0,3.0,108004014.0,8004014.0,4.0,42.0,D,6.0,6D,S,GA,SS,NN,FF,SR,1.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014003
VBS64456-6645STDY13043156,108004014007.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,37.53,38,39,37.67,38,39,37.77,38,39,36.81,38,39,37.33,38,39,38.28,38,38,0.943,0.02113,0.424,258.943,0.003,0.011,0.012,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014007,1.0,80.0,4.0,14.0,7.0,108004014.0,8004014.0,4.0,54.0,E,6.0,6E,S,GA,FS,NN,FF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014007
VBS64457-6645STDY13043157,108004014012.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,34.11,34,35,34.18,34,35,34.61,35,35,33.12,33,34,33.69,34,34,35.35,35,35,0.939,0.02194,0.395,206.539,0.002,0.013,0.013,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014012,1.0,80.0,4.0,14.0,12.0,108004014.0,8004014.0,4.0,66.0,F,6.0,6F,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014012
VBS64458-6645STDY13043158,108004014013.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.57,34,34,33.87,34,34,33.91,34,35,32.62,33,34,33.09,33,34,34.8,34,34,0.942,0.02034,0.326,159.659,0.002,0.019,0.017,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014013,1.0,80.0,4.0,14.0,13.0,108004014.0,8004014.0,4.0,78.0,G,6.0,6G,S,GA,SS,NN,LL,SR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014013
VBS64459-6645STDY13043159,108004014014.000,Martin Donnelly,Uganda,8004,2017,5,0.7,33.649,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,32.26,32,33,32.32,32,33,32.58,33,34,31.53,32,33,31.97,32,33,33.31,33,33,0.941,0.02113,0.427,217.315,0.003,0.022,0.023,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108004014014,1.0,80.0,4.0,14.0,14.0,108004014.0,8004014.0,4.0,90.0,H,6.0,6H,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.697616,33.64115,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108004014014
VBS64460-6645STDY13043160,108008111024.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,36.93,37,38,36.93,37,38,37.45,38,39,35.84,36,37,36.45,37,37,38.52,38,38,0.941,0.0211,0.354,208.077,0.003,0.02,0.022,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111024,1.0,80.0,8.0,111.0,24.0,108008111.0,8008111.0,4.0,7.0,A,7.0,7A,S,GA,SS,NN,LF,SS,0.0,0.0,0.0,0.0,SI,IM,ZL,NN,WT,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111024
VBS64461-6645STDY13043161,108008111006.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,29.16,29,29,29.06,29,29,29.6,30,30,28.28,28,29,28.76,29,29,30.65,30,30,0.94,0.02115,0.37,164.833,0.002,0.019,0.021,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111006,1.0,80.0,8.0,111.0,6.0,108008111.0,8008111.0,4.0,19.0,B,7.0,7B,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DN,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111006
VBS64462-6645STDY13043162,108008111026.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,32.48,33,33,32.76,33,33,33.03,33,34,31.41,32,32,31.86,32,33,33.78,33,33,0.942,0.02033,0.329,148.486,0.002,0.014,0.015,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111026,1.0,80.0,8.0,111.0,26.0,108008111.0,8008111.0,4.0,31.0,C,7.0,7C,S,GA,SS,NN,LL,SR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111026
VBS64463-6645STDY13043163,108008111017.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,40.46,41,41,40.46,41,41,41.03,42,42,39.41,40,41,39.92,40,41,42.04,41,41,0.944,0.02105,0.355,207.509,0.003,0.019,0.021,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111017,1.0,80.0,8.0,111.0,17.0,108008111.0,8008111.0,4.0,43.0,D,7.0,7D,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111017
VBS64464-6645STDY13043164,108008111007.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.45,31,31,31.54,31,31,32.04,32,32,30.17,30,30,30.97,31,31,33.08,32,32,0.941,0.02042,0.415,211.107,0.002,0.017,0.018,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111007,1.0,80.0,8.0,111.0,7.0,108008111.0,8008111.0,4.0,55.0,E,7.0,7E,S,GA,SS,NN,LL,RR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111007
VBS64465-6645STDY13043165,108008111009.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.45,34,34,33.47,34,34,33.62,34,35,32.75,33,34,33.26,33,34,34.58,34,34,0.939,0.02202,0.385,205.142,0.003,0.021,0.023,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111009,1.0,80.0,8.0,111.0,9.0,108008111.0,8008111.0,4.0,67.0,F,7.0,7F,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DN,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111009
VBS64466-6645STDY13043166,108008111039.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.1,31,32,31.04,31,32,31.58,32,32,30.13,30,31,30.82,31,31,32.35,31,32,0.941,0.0211,0.327,142.665,0.005,0.014,0.015,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111039,1.0,80.0,8.0,111.0,39.0,108008111.0,8008111.0,4.0,79.0,G,7.0,7G,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DN,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111039
VBS64467-6645STDY13043167,108008111033.000,Martin Donnelly,Uganda,8008,2017,5,0.504,33.612,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,32.18,32,32,32.19,32,32,32.76,33,33,31.14,31,32,31.58,32,32,33.83,33,33,0.941,0.02107,0.381,191.901,0.003,0.024,0.026,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108008111033,1.0,80.0,8.0,111.0,33.0,108008111.0,8008111.0,4.0,91.0,H,7.0,7H,S,GA,SS,NN,LF,SS,1.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.5074,33.61143,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108008111033
VBS64468-6645STDY13043168,108006088004.000,Martin Donnelly,Uganda,8006,2017,5,0.593,33.645,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,35.97,36,37,36.07,36,37,36.33,37,38,35.17,36,37,35.66,36,37,36.95,36,37,0.939,0.02201,0.477,333.518,0.003,0.014,0.015,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108006088004,1.0,80.0,6.0,88.0,4.0,108006088.0,8006088.0,4.0,8.0,A,8.0,8A,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.5919099,33.64466,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108006088004
VBS64469-6645STDY13043169,108006088015.000,Martin Donnelly,Uganda,8006,2017,5,0.593,33.645,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,29.74,29,29,29.71,29,29,30.38,30,30,28.79,28,29,29.09,29,29,31.26,30,30,0.939,0.02115,0.51,326.44,0.002,0.019,0.02,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Bugweri,gambiae,UG-E_gamb_2017,UG-E_gamb_2017_05,UG-E_gamb_2017_Q2,UG-E_Bugweri_gamb_2017,UG-E_Bugweri_gamb_2017_05,UG-E_Bugweri_gamb_2017_Q2,108006088015,1.0,80.0,6.0,88.0,15.0,108006088.0,8006088.0,4.0,20.0,B,8.0,8B,S,GA,SS,NN,LF,SR,2.0,0.0,1.0,0.0,SS,MM,ZZ,DN,Dup,0.5919099,33.64466,baseline,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,3.0,East,East Central,An. gambiae,pre,108006088015
